filename,orig_start,orig_end,block,avg_conf,t_start,t_end
W04,107,111,top_right,0.3471945742766062,7.066666666666666,7.333333333333333
G46,127,131,top_right,0.3472820192575455,8.4,8.666666666666666
G38,139,143,top_right,0.34744105935096736,9.2,9.466666666666667
G54,131,135,bottom_left,0.34767237404982243,8.666666666666666,8.933333333333334
G78,48,52,top_right,0.34771855870882673,3.1333333333333333,3.4
W08,132,136,top_right,0.3477883805831273,8.733333333333333,9.0
A121,101,105,top_right,0.34794683853785197,6.666666666666667,6.933333333333334
G79,112,116,top_right,0.34825640221436815,7.4,7.666666666666667
G29,131,135,top_right,0.3484737813472747,8.666666666666666,8.933333333333334
A120,55,59,top_left,0.3486313879489898,3.6,3.8666666666666667
A46,53,57,top_right,0.34865867694218955,3.466666666666667,3.7333333333333334
A61,103,107,top_right,0.348703482747078,6.8,7.066666666666666
A45,135,139,bottom_right,0.3491863995790481,8.933333333333334,9.2
A87,129,133,top_left,0.3494574099779129,8.533333333333333,8.8
G07,132,136,top_right,0.34949870308240255,8.733333333333333,9.0
W14,118,122,top_right,0.34974835117657976,7.8,8.066666666666666
G68,87,91,top_left,0.3499937971433004,5.733333333333333,6.0
A99,84,88,top_left,0.35022265513737993,5.533333333333333,5.8
A71,139,143,top_right,0.35045951406160986,9.2,9.466666666666667
A120,60,64,top_left,0.3504696528116862,3.933333333333333,4.2
G31,139,143,top_right,0.35047024587790165,9.2,9.466666666666667
A99,124,128,top_left,0.3505626837412516,8.2,8.466666666666667
G60,136,140,bottom_left,0.3506442030270895,9.0,9.266666666666667
A65,82,86,top_right,0.3507114380598068,5.4,5.666666666666667
B2,54,58,top_left,0.35074360966682433,3.533333333333333,3.8
A92,48,52,top_left,0.35120419363180794,3.1333333333333333,3.4
G53,131,135,top_right,0.3513186693191528,8.666666666666666,8.933333333333334
A22,95,99,bottom_left,0.3514487286408743,6.266666666666667,6.533333333333333
A52,68,72,bottom_right,0.35145040750503537,4.466666666666667,4.733333333333333
A95,66,70,top_left,0.35171180466810864,4.333333333333333,4.6
W26,133,137,bottom_right,0.3518267631530762,8.8,9.066666666666666
A83,90,94,top_left,0.3518793642520904,5.933333333333334,6.2
G55,103,107,top_right,0.35225902994473773,6.8,7.066666666666666
A92,63,67,top_right,0.35226804415384927,4.133333333333334,4.4
G73,159,163,top_right,0.3522789975007375,10.533333333333333,10.8
G43,127,131,top_right,0.35231161514918,8.4,8.666666666666666
A126,114,118,top_right,0.3523200273513794,7.533333333333333,7.8
A21,77,81,bottom_left,0.35264938573042554,5.066666666666666,5.333333333333333
A121,91,95,top_right,0.35280944406986237,6.0,6.266666666666667
W23,61,65,bottom_right,0.3528851538896561,4.0,4.266666666666667
A119,59,63,top_left,0.352905735373497,3.8666666666666667,4.133333333333334
A63,89,93,top_left,0.35304032464822127,5.866666666666666,6.133333333333334
A73,112,116,top_right,0.3534970074892044,7.4,7.666666666666667
W15,96,100,top_right,0.35350157618522643,6.333333333333333,6.6
G60,111,115,bottom_left,0.35372003118197126,7.333333333333333,7.6
G44,82,86,top_right,0.35395754873752594,5.4,5.666666666666667
A124,61,65,bottom_right,0.3540545105934143,4.0,4.266666666666667
G54,96,100,top_right,0.35412728389104203,6.333333333333333,6.6
A99,129,133,top_left,0.35416138072808584,8.533333333333333,8.8
A128,71,75,bottom_right,0.35440720518430074,4.666666666666667,4.933333333333334
A22,90,94,bottom_left,0.3546133836110433,5.933333333333334,6.2
A45,85,89,top_right,0.35464397569497425,5.6,5.866666666666666
G60,131,135,bottom_left,0.35467919011910753,8.666666666666666,8.933333333333334
A96,71,75,top_left,0.35479592184225717,4.666666666666667,4.933333333333334
A80,150,154,top_right,0.35480977098147076,9.933333333333334,10.2
A83,125,129,top_left,0.35489942530790963,8.266666666666667,8.533333333333333
A51,92,96,bottom_right,0.3549069861570994,6.066666666666666,6.333333333333333
G80,45,49,bottom_right,0.3551833401123683,2.933333333333333,3.2
G51,148,152,bottom_right,0.3551851123571395,9.8,10.066666666666666
G62,99,103,bottom_right,0.3554694652557373,6.533333333333333,6.8
A132,79,83,top_left,0.3557688504457474,5.2,5.466666666666667
B2,59,63,top_left,0.3558913111686706,3.8666666666666667,4.133333333333334
G47,104,108,top_left,0.3559517522652944,6.866666666666666,7.133333333333334
A96,121,125,top_right,0.3560692598422368,8.0,8.266666666666667
G57,115,119,bottom_left,0.3561029096444448,7.6,7.866666666666666
A12,143,147,bottom_left,0.35611011783281965,9.466666666666667,9.733333333333333
A23,81,85,bottom_left,0.35618642667929334,5.333333333333333,5.6
A68,99,103,top_right,0.35626068909962977,6.533333333333333,6.8
G23,116,120,top_right,0.3564247757196426,7.666666666666667,7.933333333333334
G75,284,288,top_right,0.3564293682575226,18.866666666666667,19.133333333333333
A126,119,123,top_right,0.3565093596776327,7.866666666666666,8.133333333333333
A6,128,132,top_left,0.3566104710102081,8.466666666666667,8.733333333333333
W37,60,64,top_right,0.356686927874883,3.933333333333333,4.2
G50,134,138,top_right,0.35690162380536394,8.866666666666667,9.133333333333333
G58,129,133,top_left,0.35698363482952117,8.533333333333333,8.8
A66,83,87,top_right,0.35703001221021013,5.466666666666667,5.733333333333333
A40,92,96,bottom_right,0.35708855291207636,6.066666666666666,6.333333333333333
A124,66,70,bottom_right,0.3571621159712473,4.333333333333333,4.6
A119,79,83,bottom_left,0.3572193384170532,5.2,5.466666666666667
A92,58,62,top_left,0.35731329619884483,3.8,4.066666666666666
A22,100,104,bottom_left,0.35734416246414186,6.6,6.866666666666666
W26,138,142,bottom_right,0.3573704222838084,9.133333333333333,9.4
G55,73,77,bottom_right,0.3574089715878168,4.8,5.066666666666666
G29,91,95,top_left,0.35741856992244725,6.0,6.266666666666667
A118,61,65,bottom_right,0.3574714283148448,4.0,4.266666666666667
A125,55,59,bottom_right,0.3574806173642477,3.6,3.8666666666666667
G27,119,123,top_left,0.35755420923233033,7.866666666666666,8.133333333333333
A139,103,107,top_right,0.35757764975229905,6.8,7.066666666666666
A100,92,96,top_left,0.35758377611637115,6.066666666666666,6.333333333333333
A120,80,84,bottom_left,0.357722744345665,5.266666666666667,5.533333333333333
A122,76,80,top_left,0.3581382354100546,5.0,5.266666666666667
A72,122,126,top_right,0.35821656187375384,8.066666666666666,8.333333333333334
A147,113,117,top_right,0.358220985531807,7.466666666666667,7.733333333333333
G32,98,102,bottom_right,0.3582585334777832,6.466666666666667,6.733333333333333
W22,92,96,top_right,0.3583181530237198,6.066666666666666,6.333333333333333
G79,57,61,top_right,0.3586234251658122,3.7333333333333334,4.0
W30,114,118,top_right,0.3587471882502238,7.533333333333333,7.8
A72,137,141,top_right,0.35886616905530294,9.066666666666666,9.333333333333334
W04,112,116,top_right,0.3588879118363062,7.4,7.666666666666667
W23,71,75,bottom_right,0.35904561777909594,4.666666666666667,4.933333333333334
A62,94,98,top_right,0.3591453562180201,6.2,6.466666666666667
G31,84,88,top_left,0.35925262272357944,5.533333333333333,5.8
A123,84,88,bottom_right,0.35925619602203374,5.533333333333333,5.8
G27,149,153,top_left,0.35925659139951066,9.866666666666667,10.133333333333333
A133,114,118,top_left,0.35949701269467677,7.533333333333333,7.8
A131,70,74,top_left,0.35952718655268345,4.6,4.866666666666666
G32,103,107,bottom_right,0.3595655232667923,6.8,7.066666666666666
A2,170,174,bottom_left,0.3596018095811208,11.266666666666667,11.533333333333333
G68,97,101,bottom_right,0.35976181825002035,6.4,6.666666666666667
G73,179,183,top_right,0.3597675810257594,11.866666666666667,12.133333333333333
G30,98,102,top_right,0.359845041235288,6.466666666666667,6.733333333333333
W02,52,56,top_right,0.35984543859958645,3.4,3.6666666666666665
G35,142,146,top_right,0.35988569855689995,9.4,9.666666666666666
G79,82,86,bottom_right,0.3599022179841995,5.4,5.666666666666667
G33,140,144,bottom_left,0.3599401195844014,9.266666666666667,9.533333333333333
A40,87,91,bottom_left,0.3599516689777374,5.733333333333333,6.0
W20,90,94,top_right,0.360152397553126,5.933333333333334,6.2
A135,69,73,top_left,0.36021969219048816,4.533333333333333,4.8
A121,146,150,top_left,0.3603711525599162,9.666666666666666,9.933333333333334
A83,145,149,top_left,0.36056436498959865,9.6,9.866666666666667
G39,122,126,top_right,0.3605967064698537,8.066666666666666,8.333333333333334
G46,137,141,bottom_left,0.36092763543128964,9.066666666666666,9.333333333333334
A72,127,131,top_right,0.3609691182772319,8.4,8.666666666666666
G72,236,240,top_right,0.36099225183327993,15.666666666666666,15.933333333333334
A17,98,102,bottom_left,0.3611275851726532,6.466666666666667,6.733333333333333
G68,92,96,top_right,0.361164249976476,6.066666666666666,6.333333333333333
G49,108,112,bottom_right,0.36119526127974194,7.133333333333334,7.4
A74,110,114,top_right,0.3613867173592249,7.266666666666667,7.533333333333333
G30,128,132,bottom_left,0.3614006092151006,8.466666666666667,8.733333333333333
A39,79,83,bottom_left,0.3614045123259227,5.2,5.466666666666667
A71,134,138,top_right,0.36142874360084537,8.866666666666667,9.133333333333333
G37,123,127,top_right,0.3615856786568959,8.133333333333333,8.4
A17,93,97,bottom_left,0.36166779100894925,6.133333333333334,6.4
G72,271,275,top_right,0.3618824402491252,18.0,18.266666666666666
A68,89,93,top_right,0.36219977537790937,5.866666666666666,6.133333333333334
G39,132,136,top_right,0.36226558784643803,8.733333333333333,9.0
A134,72,76,top_left,0.36250630617141727,4.733333333333333,5.0
A52,73,77,bottom_right,0.3625342090924581,4.8,5.066666666666666
G50,139,143,top_right,0.362661791841189,9.2,9.466666666666667
G09,106,110,top_right,0.36268947422504433,7.0,7.266666666666667
G68,107,111,bottom_right,0.36271463632583617,7.066666666666666,7.333333333333333
G47,149,153,top_right,0.362722647190094,9.866666666666667,10.133333333333333
G07,137,141,top_right,0.3628783792257309,9.066666666666666,9.333333333333334
G65,82,86,bottom_left,0.3631737142801285,5.4,5.666666666666667
A132,69,73,bottom_right,0.36326878666877743,4.533333333333333,4.8
A123,104,108,bottom_right,0.36332905292510986,6.866666666666666,7.133333333333334
A3,134,138,top_left,0.3634239286184311,8.866666666666667,9.133333333333333
A96,96,100,top_left,0.3637280682722727,6.333333333333333,6.6
A73,107,111,top_right,0.3637607355912526,7.066666666666666,7.333333333333333
A124,101,105,bottom_right,0.3639901479085286,6.666666666666667,6.933333333333334
W32,86,90,bottom_right,0.36399836142857867,5.666666666666667,5.933333333333334
G65,92,96,top_right,0.3640010148286819,6.066666666666666,6.333333333333333
G71,244,248,top_right,0.36408088107903797,16.2,16.466666666666665
G50,129,133,top_right,0.36414219439029694,8.533333333333333,8.8
G71,249,253,top_right,0.3642364283402761,16.533333333333335,16.8
A11,133,137,top_right,0.36428325672944384,8.8,9.066666666666666
G07,122,126,top_right,0.3643824696540832,8.066666666666666,8.333333333333334
G21,83,87,top_right,0.3643928716580073,5.466666666666667,5.733333333333333
A14,122,126,bottom_left,0.364441638191541,8.066666666666666,8.333333333333334
G41,103,107,top_left,0.36490841905275984,6.8,7.066666666666666
A128,86,90,bottom_right,0.36492820779482527,5.666666666666667,5.933333333333334
B1,97,101,bottom_left,0.36504426201184587,6.4,6.666666666666667
W08,127,131,top_right,0.36512693266073865,8.4,8.666666666666666
W08,112,116,top_right,0.36520898044109346,7.4,7.666666666666667
A129,118,122,top_left,0.3654838562011719,7.8,8.066666666666666
G75,269,273,top_right,0.36559249808390937,17.866666666666667,18.133333333333333
W05,141,145,top_right,0.3656620273987452,9.333333333333334,9.6
A32,83,87,bottom_left,0.3657389918963114,5.466666666666667,5.733333333333333
A74,105,109,top_right,0.3661016325155894,6.933333333333334,7.2
A136,69,73,top_left,0.3661584138870239,4.533333333333333,4.8
G25,142,146,top_left,0.3661592463652293,9.4,9.666666666666666
G75,319,323,top_right,0.3661980152130127,21.2,21.466666666666665
G72,251,255,top_right,0.3664206107457479,16.666666666666668,16.933333333333334
A128,76,80,bottom_right,0.3666171987851461,5.0,5.266666666666667
G56,127,131,bottom_right,0.3668999234835307,8.4,8.666666666666666
A118,56,60,bottom_right,0.3670095165570577,3.6666666666666665,3.933333333333333
G24,81,85,top_right,0.3670851051807403,5.333333333333333,5.6
A116,134,138,top_right,0.3671258290608724,8.866666666666667,9.133333333333333
A25,74,78,bottom_right,0.36771576901276903,4.866666666666666,5.133333333333334
A139,123,127,top_left,0.36771797835826875,8.133333333333333,8.4
G45,116,120,bottom_left,0.3677424768606821,7.666666666666667,7.933333333333334
A127,117,121,top_left,0.367753600080808,7.733333333333333,8.0
W05,136,140,top_right,0.3680348803599675,9.0,9.266666666666667
G75,289,293,top_right,0.36812202533086147,19.2,19.466666666666665
A135,64,68,top_left,0.36814865867296853,4.2,4.466666666666667
G46,112,116,top_right,0.3682619343201319,7.4,7.666666666666667
G77,109,113,top_right,0.36834375361601507,7.2,7.466666666666667
A127,102,106,bottom_right,0.36836177110671997,6.733333333333333,7.0
W01,86,90,top_right,0.3684458389878273,5.666666666666667,5.933333333333334
A118,76,80,bottom_left,0.36849268078804015,5.0,5.266666666666667
A47,80,84,top_right,0.3685043752193451,5.266666666666667,5.533333333333333
G02,183,187,top_left,0.36860280632972714,12.133333333333333,12.4
G65,132,136,top_right,0.3686558882395426,8.733333333333333,9.0
A30,78,82,bottom_right,0.3687326739231745,5.133333333333334,5.4
A132,64,68,bottom_right,0.36877469817797337,4.2,4.466666666666667
A6,123,127,top_left,0.36879083712895716,8.133333333333333,8.4
A119,74,78,bottom_left,0.3688404361406962,4.866666666666666,5.133333333333334
A83,135,139,top_left,0.3689249048630397,8.933333333333334,9.2
G27,124,128,bottom_left,0.3689773927132289,8.2,8.466666666666667
A20,80,84,bottom_left,0.36898125608762106,5.266666666666667,5.533333333333333
A14,112,116,bottom_left,0.36899418830871583,7.4,7.666666666666667
G59,117,121,bottom_right,0.3689984987179438,7.733333333333333,8.0
A125,70,74,top_left,0.36900290449460343,4.6,4.866666666666666
G65,122,126,top_right,0.3690792739391327,8.066666666666666,8.333333333333334
A117,133,137,top_left,0.3690848032633463,8.8,9.066666666666666
G31,99,103,top_left,0.3690891444683075,6.533333333333333,6.8
G60,121,125,bottom_left,0.3691736896832784,8.0,8.266666666666667
G35,152,156,top_right,0.36917438209056846,10.066666666666666,10.333333333333334
A134,92,96,top_left,0.3692274729410807,6.066666666666666,6.333333333333333
A71,129,133,top_right,0.36925806204477946,8.533333333333333,8.8
G02,138,142,top_right,0.36927085121472675,9.133333333333333,9.4
A131,90,94,bottom_right,0.36932857632637023,5.933333333333334,6.2
G29,81,85,top_left,0.3693435609340668,5.333333333333333,5.6
G20,103,107,top_left,0.3693760027488073,6.8,7.066666666666666
A8,137,141,bottom_right,0.36937833726406094,9.066666666666666,9.333333333333334
W10,104,108,bottom_left,0.3694687227408091,6.866666666666666,7.133333333333334
A96,106,110,top_left,0.3696187237898509,7.0,7.266666666666667
A19,79,83,bottom_left,0.3697493076324463,5.2,5.466666666666667
A24,96,100,bottom_right,0.3698008338610331,6.333333333333333,6.6
A62,104,108,top_right,0.369807630777359,6.866666666666666,7.133333333333334
A37,83,87,top_right,0.36987256904443105,5.466666666666667,5.733333333333333
G69,151,155,bottom_left,0.3699998676776886,10.0,10.266666666666667
A70,60,64,bottom_left,0.37000134785970057,3.933333333333333,4.2
A124,106,110,bottom_right,0.37002706428368876,7.0,7.266666666666667
A72,132,136,top_right,0.37015783389409385,8.733333333333333,9.0
G35,137,141,top_left,0.37030091981093083,9.066666666666666,9.333333333333334
A40,97,101,top_left,0.3705015455683072,6.4,6.666666666666667
A25,84,88,bottom_right,0.37058483858903246,5.533333333333333,5.8
G60,116,120,bottom_left,0.37058896919091544,7.666666666666667,7.933333333333334
A131,75,79,bottom_left,0.3706314583619436,4.933333333333334,5.2
W04,97,101,top_right,0.3707730561494827,6.4,6.666666666666667
G47,119,123,top_left,0.3707939406236012,7.866666666666666,8.133333333333333
A116,89,93,top_right,0.3708641350269318,5.866666666666666,6.133333333333334
A124,56,60,bottom_right,0.37087916036446894,3.6666666666666665,3.933333333333333
A62,124,128,top_right,0.3712005019187927,8.2,8.466666666666667
G45,91,95,top_right,0.3712337573369344,6.0,6.266666666666667
A65,77,81,top_right,0.3712838331858317,5.066666666666666,5.333333333333333
G42,101,105,top_right,0.3712866733471552,6.666666666666667,6.933333333333334
A133,74,78,bottom_right,0.3714784522851309,4.866666666666666,5.133333333333334
A2,165,169,top_left,0.3715333739916484,10.933333333333334,11.2
A83,120,124,top_left,0.3715568919976553,7.933333333333334,8.2
G36,82,86,top_right,0.37164488931496936,5.4,5.666666666666667
G47,109,113,bottom_left,0.3717040906349818,7.2,7.466666666666667
G62,119,123,top_left,0.37184833983580273,7.866666666666666,8.133333333333333
A87,124,128,top_left,0.37194198171297704,8.2,8.466666666666667
A69,100,104,top_right,0.3720342715581258,6.6,6.866666666666666
A72,112,116,top_right,0.372071248292923,7.4,7.666666666666667
G66,90,94,bottom_left,0.37213908831278486,5.933333333333334,6.2
A133,64,68,bottom_right,0.3721721907456716,4.2,4.466666666666667
G66,70,74,top_left,0.3723881602287293,4.6,4.866666666666666
G68,82,86,bottom_right,0.3724785407384236,5.4,5.666666666666667
G79,62,66,top_right,0.37249910831451416,4.066666666666666,4.333333333333333
G34,109,113,bottom_left,0.37264182269573215,7.2,7.466666666666667
A124,96,100,bottom_right,0.3726646959781647,6.333333333333333,6.6
G38,119,123,top_right,0.37277653117974596,7.866666666666666,8.133333333333333
A130,143,147,top_right,0.37283643881479894,9.466666666666667,9.733333333333333
W29,108,112,top_right,0.37292437950770063,7.133333333333334,7.4
G59,132,136,top_left,0.3729569961627324,8.733333333333333,9.0
A118,66,70,bottom_right,0.3731387317180633,4.333333333333333,4.6
G66,125,129,top_right,0.3732116838296255,8.266666666666667,8.533333333333333
G32,118,122,top_left,0.3732131838798523,7.8,8.066666666666666
A125,85,89,bottom_right,0.37336392601331075,5.6,5.866666666666666
W03,65,69,top_left,0.37351222634315495,4.266666666666667,4.533333333333333
W03,80,84,top_left,0.37369567354520167,5.266666666666667,5.533333333333333
W03,110,114,top_right,0.37372208038965854,7.266666666666667,7.533333333333333
A3,119,123,top_left,0.37373020946979524,7.866666666666666,8.133333333333333
A63,84,88,top_left,0.3738132417201996,5.533333333333333,5.8
A66,88,92,top_right,0.3738329658905665,5.8,6.066666666666666
G45,121,125,bottom_left,0.37383604447046914,8.0,8.266666666666667
G73,184,188,top_right,0.37387377421061196,12.2,12.466666666666667
G32,138,142,top_right,0.3741371671358744,9.133333333333333,9.4
W05,116,120,top_right,0.37423870563507083,7.666666666666667,7.933333333333334
W02,97,101,top_right,0.3742457469304403,6.4,6.666666666666667
G62,139,143,top_left,0.37426556944847106,9.2,9.466666666666667
A131,110,114,top_left,0.3743704001108806,7.266666666666667,7.533333333333333
W26,158,162,bottom_right,0.37440614104270936,10.466666666666667,10.733333333333333
A125,90,94,bottom_left,0.37450061241785687,5.933333333333334,6.2
A34,101,105,top_right,0.37479874889055886,6.666666666666667,6.933333333333334
A128,81,85,bottom_right,0.37484810551007586,5.333333333333333,5.6
A130,153,157,top_right,0.37484851479530334,10.133333333333333,10.4
G27,129,133,top_left,0.3748609066009521,8.533333333333333,8.8
G48,84,88,bottom_right,0.375097440679868,5.533333333333333,5.8
G39,97,101,bottom_left,0.3751492579778035,6.4,6.666666666666667
A16,90,94,bottom_left,0.3751839081446329,5.933333333333334,6.2
W16,62,66,bottom_left,0.375273988644282,4.066666666666666,4.333333333333333
A133,69,73,top_left,0.3756036162376404,4.533333333333333,4.8
A65,97,101,top_right,0.3756619691848755,6.4,6.666666666666667
A22,105,109,bottom_left,0.3756711771090826,6.933333333333334,7.2
W03,90,94,bottom_right,0.3758091886838277,5.933333333333334,6.2
G25,132,136,top_left,0.375854429602623,8.733333333333333,9.0
G26,121,125,top_left,0.37594648003578185,8.0,8.266666666666667
G60,106,110,bottom_right,0.3760665118694306,7.0,7.266666666666667
A19,94,98,bottom_right,0.3761485993862152,6.2,6.466666666666667
A33,86,90,bottom_right,0.3762333154678345,5.666666666666667,5.933333333333334
A3,139,143,top_left,0.37626074353853856,9.2,9.466666666666667
A2,130,134,top_left,0.3763063848018646,8.6,8.866666666666667
W16,77,81,bottom_right,0.37631490031878156,5.066666666666666,5.333333333333333
G35,147,151,top_right,0.3763341685136159,9.733333333333333,10.0
A125,100,104,top_left,0.37658103009064997,6.6,6.866666666666666
A47,75,79,top_right,0.37667762736479443,4.933333333333334,5.2
A133,79,83,top_left,0.3766849994659424,5.2,5.466666666666667
A10,154,158,bottom_left,0.37671393752098087,10.2,10.466666666666667
A131,60,64,bottom_right,0.3767959435780843,3.933333333333333,4.2
G54,111,115,bottom_right,0.376876030365626,7.333333333333333,7.6
A118,51,55,bottom_right,0.3768825511137644,3.3333333333333335,3.6
G31,129,133,top_right,0.3769492963949839,8.533333333333333,8.8
A131,80,84,top_left,0.37698389192422227,5.266666666666667,5.533333333333333
A2,160,164,top_left,0.37702607711156205,10.6,10.866666666666667
A120,75,79,bottom_right,0.37705252766609193,4.933333333333334,5.2
G35,107,111,top_left,0.37707175811131793,7.066666666666666,7.333333333333333
G35,132,136,top_right,0.3770769655704498,8.733333333333333,9.0
A136,79,83,top_left,0.37708223064740504,5.2,5.466666666666667
G46,107,111,top_right,0.3771915405988693,7.066666666666666,7.333333333333333
G74,76,80,top_right,0.37721802294254303,5.0,5.266666666666667
A132,84,88,top_left,0.37722106973330183,5.533333333333333,5.8
W16,82,86,bottom_right,0.37740819851557417,5.4,5.666666666666667
A135,59,63,bottom_right,0.377752031882604,3.8666666666666667,4.133333333333334
G20,98,102,top_left,0.3777773727973302,6.466666666666667,6.733333333333333
G39,117,121,top_right,0.3778317521015803,7.733333333333333,8.0
A3,124,128,top_left,0.3779226213693619,8.2,8.466666666666667
A40,102,106,bottom_left,0.3779424707094828,6.733333333333333,7.0
W03,85,89,top_left,0.37813542783260345,5.6,5.866666666666666
A118,91,95,top_left,0.37813706497351324,6.0,6.266666666666667
G77,69,73,bottom_left,0.378318985303243,4.533333333333333,4.8
A133,89,93,top_left,0.3785967608292897,5.866666666666666,6.133333333333334
A127,112,116,bottom_right,0.3788296560446421,7.4,7.666666666666667
G32,143,147,top_right,0.37902594506740567,9.466666666666667,9.733333333333333
A46,73,77,bottom_left,0.37927051087220515,4.8,5.066666666666666
G47,134,138,top_right,0.37932636737823483,8.866666666666667,9.133333333333333
G69,146,150,bottom_left,0.3793578326702118,9.666666666666666,9.933333333333334
A25,94,98,top_left,0.3794053186972936,6.2,6.466666666666667
W15,101,105,top_right,0.37940535247325896,6.666666666666667,6.933333333333334
A132,89,93,bottom_right,0.3794953723748525,5.866666666666666,6.133333333333334
W07,89,93,bottom_right,0.3796656976143519,5.866666666666666,6.133333333333334
B4,63,67,bottom_right,0.37968677878379825,4.133333333333334,4.4
A14,102,106,top_left,0.3798150579134623,6.733333333333333,7.0
A116,104,108,bottom_right,0.37988068858782453,6.866666666666666,7.133333333333334
G72,261,265,top_right,0.3800251017014185,17.333333333333332,17.6
A12,128,132,bottom_right,0.38023349841435755,8.466666666666667,8.733333333333333
G49,148,152,top_right,0.38046991924444834,9.8,10.066666666666666
A75,81,85,top_left,0.3805048316717148,5.333333333333333,5.6
G57,130,134,top_right,0.38063825766245524,8.6,8.866666666666667
G38,144,148,top_right,0.38066349327564236,9.533333333333333,9.8
A10,144,148,bottom_right,0.38066613276799516,9.533333333333333,9.8
A43,106,110,bottom_left,0.38099086085955297,7.0,7.266666666666667
G45,106,110,bottom_left,0.3809942652781804,7.0,7.266666666666667
A134,77,81,top_left,0.3812644759813944,5.066666666666666,5.333333333333333
A43,91,95,bottom_left,0.38131944537162776,6.0,6.266666666666667
W37,100,104,top_right,0.38137965301672616,6.6,6.866666666666666
A126,124,128,top_right,0.3814627548058828,8.2,8.466666666666667
G72,276,280,top_right,0.3814688175916672,18.333333333333332,18.6
A31,88,92,bottom_left,0.38151850799719494,5.8,6.066666666666666
A132,94,98,bottom_right,0.38158372640609745,6.2,6.466666666666667
A34,96,100,top_left,0.3816457688808441,6.333333333333333,6.6
G53,91,95,bottom_right,0.3816530466079712,6.0,6.266666666666667
G08,145,149,top_right,0.3816575437784195,9.6,9.866666666666667
A127,107,111,bottom_right,0.3816829025745392,7.066666666666666,7.333333333333333
W33,65,69,top_left,0.38177394767602285,4.266666666666667,4.533333333333333
A69,105,109,top_right,0.38205825090408324,6.933333333333334,7.2
A19,69,73,bottom_left,0.38207783102989196,4.533333333333333,4.8
B2,44,48,top_left,0.382195105155309,2.8666666666666667,3.1333333333333333
G46,157,161,bottom_left,0.38238505522410077,10.4,10.666666666666666
A31,93,97,bottom_left,0.38247583607832586,6.133333333333334,6.4
A59,120,124,bottom_left,0.38263597488403317,7.933333333333334,8.2
G69,101,105,top_right,0.38264022668202724,6.666666666666667,6.933333333333334
A19,74,78,bottom_right,0.38266985813776655,4.866666666666666,5.133333333333334
W33,50,54,top_left,0.38288441201051066,3.2666666666666666,3.533333333333333
W07,99,103,bottom_right,0.38292505939801535,6.533333333333333,6.8
A31,83,87,bottom_left,0.38312413195768996,5.466666666666667,5.733333333333333
A120,95,99,bottom_left,0.38323556184768676,6.266666666666667,6.533333333333333
G34,114,118,bottom_left,0.38337943454583484,7.533333333333333,7.8
A12,138,142,top_left,0.3834919909636179,9.133333333333333,9.4
W27,151,155,top_right,0.3837208509445191,10.0,10.266666666666667
A17,108,112,top_left,0.3837248057126999,7.133333333333334,7.4
G79,107,111,top_right,0.38375978718201315,7.066666666666666,7.333333333333333
W32,111,115,bottom_right,0.38378315170605976,7.333333333333333,7.6
G42,71,75,top_left,0.3838414867719015,4.666666666666667,4.933333333333334
G71,239,243,top_left,0.38416345516840616,15.866666666666667,16.133333333333333
W03,60,64,top_left,0.38430021206537884,3.933333333333333,4.2
G44,92,96,top_right,0.3844262818495432,6.066666666666666,6.333333333333333
G47,99,103,bottom_left,0.3844281117121378,6.533333333333333,6.8
G40,95,99,bottom_left,0.38472464879353835,6.266666666666667,6.533333333333333
W23,56,60,bottom_left,0.3848210791746775,3.6666666666666665,3.933333333333333
A119,99,103,top_left,0.3850915710131327,6.533333333333333,6.8
G01,128,132,bottom_left,0.38510557413101193,8.466666666666667,8.733333333333333
W17,77,81,top_right,0.3853739162286123,5.066666666666666,5.333333333333333
A41,119,123,bottom_left,0.3853794654210409,7.866666666666666,8.133333333333333
W27,161,165,top_left,0.38552539348602294,10.666666666666666,10.933333333333334
A2,135,139,top_left,0.38568800191084546,8.933333333333334,9.2
G21,123,127,top_right,0.385738401611646,8.133333333333333,8.4
G33,155,159,bottom_left,0.3858459025621414,10.266666666666667,10.533333333333333
W33,70,74,top_left,0.38593148390452064,4.6,4.866666666666666
W22,87,91,top_right,0.3859687636295954,5.733333333333333,6.0
G71,234,238,top_left,0.38609235187371577,15.533333333333333,15.8
A127,92,96,bottom_right,0.3860925157864889,6.066666666666666,6.333333333333333
A134,87,91,top_left,0.3861099819342295,5.733333333333333,6.0
G02,178,182,top_left,0.3862219750881195,11.8,12.066666666666666
W05,126,130,top_right,0.386241215467453,8.333333333333334,8.6
A4,160,164,top_left,0.38626567721366883,10.6,10.866666666666667
B1,102,106,bottom_right,0.38629827698071795,6.733333333333333,7.0
G66,85,89,bottom_right,0.38635603586832684,5.6,5.866666666666666
W27,166,170,top_left,0.38663729925950374,11.0,11.266666666666667
W42,95,99,bottom_left,0.38671400745709733,6.266666666666667,6.533333333333333
G08,140,144,bottom_left,0.3867354343334834,9.266666666666667,9.533333333333333
A116,94,98,top_right,0.38678281505902606,6.2,6.466666666666667
G56,122,126,bottom_right,0.38705539902051295,8.066666666666666,8.333333333333334
A25,89,93,bottom_left,0.3871433198451996,5.866666666666666,6.133333333333334
G02,143,147,top_right,0.38715427517890927,9.466666666666667,9.733333333333333
A20,70,74,bottom_right,0.3871820052464803,4.6,4.866666666666666
