filename,orig_start,orig_end,block,motion,t_start,t_end
G59,132,136,top_left,220.30505873111704,8.733333333333333,9.0
G44,112,116,bottom_left,220.00836500731717,7.4,7.666666666666667
G22,144,148,bottom_left,219.8554998070789,9.533333333333333,9.8
A92,58,62,top_left,219.72581849765842,3.8,4.066666666666666
G55,93,97,top_right,219.7095464093319,6.133333333333334,6.4
A45,110,114,top_right,219.4289562954764,7.266666666666667,7.533333333333333
G74,61,65,top_left,219.39191754175016,4.0,4.266666666666667
G55,88,92,top_right,219.3758307737574,5.8,6.066666666666666
A53,154,158,bottom_left,219.32203987196937,10.2,10.466666666666667
A76,106,110,top_left,219.17490014043454,7.0,7.266666666666667
A99,139,143,top_right,219.09221263726684,9.2,9.466666666666667
A31,78,82,bottom_right,218.7924118518742,5.133333333333334,5.4
A137,145,149,top_right,217.6515171655992,9.6,9.866666666666667
G07,167,171,top_right,217.3767695192249,11.066666666666666,11.333333333333334
A143,91,95,top_left,217.30924809054528,6.0,6.266666666666667
A58,106,110,top_right,217.24895488513675,7.0,7.266666666666667
W15,121,125,top_right,216.86535033558945,8.0,8.266666666666667
A81,154,158,top_right,216.78351933716644,10.2,10.466666666666667
G28,72,76,top_right,216.77619749442124,4.733333333333333,5.0
G52,131,135,top_left,216.56746722404796,8.666666666666666,8.933333333333334
A62,129,133,top_right,216.55535087012748,8.533333333333333,8.8
G28,77,81,top_right,215.6103459330534,5.066666666666666,5.333333333333333
A119,109,113,top_left,215.55482182998847,7.2,7.466666666666667
G48,94,98,top_right,215.49014031803415,6.2,6.466666666666667
G54,96,100,top_right,215.44797871509783,6.333333333333333,6.6
W08,92,96,top_right,215.23990630168225,6.066666666666666,6.333333333333333
G49,113,117,top_right,215.09398381464968,7.466666666666667,7.733333333333333
B5,104,108,bottom_right,214.97723883795337,6.866666666666666,7.133333333333334
G54,111,115,top_left,214.93718756713346,7.333333333333333,7.6
A119,74,78,top_right,214.89062403723847,4.866666666666666,5.133333333333334
G01,153,157,top_right,214.84177350027667,10.133333333333333,10.4
A145,118,122,top_right,214.17590990157774,7.8,8.066666666666666
A102,127,131,top_right,214.16606829321853,8.4,8.666666666666666
G61,134,138,top_left,214.09933456947303,8.866666666666667,9.133333333333333
A119,59,63,top_left,213.90128299333733,3.8666666666666667,4.133333333333334
G60,151,155,top_left,213.6868334262972,10.0,10.266666666666667
A103,156,160,top_left,213.54951609383792,10.333333333333334,10.6
G40,90,94,bottom_left,213.5018498295429,5.933333333333334,6.2
G35,117,121,top_left,213.48506616941114,7.733333333333333,8.0
G47,114,118,bottom_left,213.17809009537757,7.533333333333333,7.8
A96,81,85,top_right,212.85690557834167,5.333333333333333,5.6
A77,70,74,top_right,212.8206571380662,4.6,4.866666666666666
G26,136,140,top_left,212.78243020641474,9.0,9.266666666666667
A144,98,102,top_left,212.53862760410595,6.466666666666667,6.733333333333333
G46,132,136,top_left,212.36446178325366,8.733333333333333,9.0
W15,101,105,top_right,212.2468649512077,6.666666666666667,6.933333333333334
G76,311,315,top_right,212.2101736497628,20.666666666666668,20.933333333333334
A56,118,122,top_right,212.210047884409,7.8,8.066666666666666
A17,113,117,top_right,211.96511090792407,7.466666666666667,7.733333333333333
B5,94,98,top_right,211.95217134728955,6.2,6.466666666666667
G30,98,102,top_right,211.91871938666648,6.466666666666667,6.733333333333333
W06,106,110,bottom_left,211.77074332831114,7.0,7.266666666666667
A104,90,94,top_left,211.69191209224502,5.933333333333334,6.2
A17,118,122,top_right,211.23613160506466,7.8,8.066666666666666
A25,79,83,bottom_left,211.16759402043863,5.2,5.466666666666667
G50,84,88,bottom_right,210.93226539682527,5.533333333333333,5.8
A27,81,85,top_right,210.83413603743574,5.333333333333333,5.6
G44,102,106,bottom_left,210.2308109517868,6.733333333333333,7.0
G66,90,94,top_right,210.19924958497324,5.933333333333334,6.2
A34,106,110,top_right,210.0964323803125,7.0,7.266666666666667
A51,82,86,bottom_right,210.02799872720706,5.4,5.666666666666667
A81,169,173,top_left,209.94597122919515,11.2,11.466666666666667
A117,113,117,top_right,209.82080781154735,7.466666666666667,7.733333333333333
G24,96,100,bottom_left,209.78036375849473,6.333333333333333,6.6
G57,125,129,top_right,209.75866387501216,8.266666666666667,8.533333333333333
G74,71,75,top_right,209.69345197621587,4.666666666666667,4.933333333333334
A40,87,91,top_left,209.61083328053473,5.733333333333333,6.0
A28,65,69,top_right,209.2058875328553,4.266666666666667,4.533333333333333
A46,73,77,bottom_right,208.92163783616624,4.8,5.066666666666666
A144,93,97,bottom_left,208.89650792954777,6.133333333333334,6.4
A49,60,64,top_left,208.85905211658655,3.933333333333333,4.2
A96,106,110,top_right,208.68480436444793,7.0,7.266666666666667
G22,119,123,top_right,208.56375128990453,7.866666666666666,8.133333333333333
B4,43,47,bottom_left,208.45350107034153,2.8,3.066666666666667
A44,125,129,top_right,208.32149575217608,8.266666666666667,8.533333333333333
A85,111,115,top_left,208.11385873968422,7.333333333333333,7.6
A27,86,90,top_left,207.97233382493934,5.666666666666667,5.933333333333334
G54,91,95,top_right,207.9345924798002,6.0,6.266666666666667
G43,97,101,top_right,207.88808123244846,6.4,6.666666666666667
G81,91,95,bottom_right,207.28552510174848,6.0,6.266666666666667
G65,117,121,top_right,207.28442687289987,7.733333333333333,8.0
A157,96,100,top_right,207.08834769583217,6.333333333333333,6.6
G62,124,128,top_left,206.8066780232957,8.2,8.466666666666667
A120,70,74,top_left,206.58901821357037,4.6,4.866666666666666
W13,93,97,top_right,206.46551348212265,6.133333333333334,6.4
B3,70,74,top_left,206.397106414735,4.6,4.866666666666666
A61,108,112,top_right,206.27684754057898,7.133333333333334,7.4
G41,123,127,top_left,205.79857418256728,8.133333333333333,8.4
A85,131,135,top_left,205.76692012573218,8.666666666666666,8.933333333333334
A135,89,93,top_left,205.74850286659543,5.866666666666666,6.133333333333334
G68,107,111,bottom_left,205.74548164242455,7.066666666666666,7.333333333333333
A77,75,79,top_right,205.6112340066225,4.933333333333334,5.2
G65,127,131,top_right,205.52325544260722,8.4,8.666666666666666
G30,138,142,top_left,205.46135651268074,9.133333333333333,9.4
A123,64,68,top_right,205.442623283712,4.2,4.466666666666667
A127,102,106,top_left,205.41629598170286,6.733333333333333,7.0
G62,134,138,top_right,205.22391209653316,8.866666666666667,9.133333333333333
W01,91,95,top_left,204.85814224521576,6.0,6.266666666666667
A61,83,87,top_right,204.69365345622057,5.466666666666667,5.733333333333333
A116,129,133,top_right,204.49634492809335,8.533333333333333,8.8
G31,119,123,top_left,204.2353217883252,7.866666666666666,8.133333333333333
B4,58,62,bottom_right,203.74067333403707,3.8,4.066666666666666
A131,70,74,top_left,203.44718954335514,4.6,4.866666666666666
G77,119,123,top_left,203.10330572956963,7.866666666666666,8.133333333333333
G45,136,140,top_right,203.03578478588588,9.0,9.266666666666667
G37,93,97,bottom_left,202.94523791152332,6.133333333333334,6.4
G32,138,142,top_right,202.79386459943282,9.133333333333333,9.4
A32,78,82,top_right,202.75065237936207,5.133333333333334,5.4
A12,133,137,top_right,202.31913497395473,8.8,9.066666666666666
G06,154,158,top_right,202.27544922633595,10.2,10.466666666666667
G29,126,130,top_right,202.15976072239314,8.333333333333334,8.6
A20,95,99,top_right,202.1049469555836,6.266666666666667,6.533333333333333
A132,54,58,top_right,201.9019362648971,3.533333333333333,3.8
W05,151,155,top_right,201.89269688298475,10.0,10.266666666666667
G65,87,91,top_right,201.80219358341705,5.733333333333333,6.0
G52,136,140,top_left,201.57306045838672,9.0,9.266666666666667
G48,139,143,top_right,201.539432780009,9.2,9.466666666666667
G62,144,148,top_right,201.5239115675384,9.533333333333333,9.8
G51,148,152,top_right,201.44856721797913,9.8,10.066666666666666
G49,138,142,top_right,201.4042419956962,9.133333333333333,9.4
G28,107,111,top_right,201.2314687115502,7.066666666666666,7.333333333333333
A33,91,95,top_left,201.1479049223862,6.0,6.266666666666667
A48,73,77,top_right,201.13954629422622,4.8,5.066666666666666
G34,119,123,bottom_left,201.10769511583058,7.866666666666666,8.133333333333333
G60,146,150,top_right,201.04378629765176,9.666666666666666,9.933333333333334
G31,109,113,top_left,201.01051990339934,7.2,7.466666666666667
A11,138,142,top_right,200.75307996753688,9.133333333333333,9.4
A43,121,125,top_left,200.44770394741045,8.0,8.266666666666667
W04,132,136,bottom_right,200.35849804699583,8.733333333333333,9.0
A16,110,114,top_right,200.19938313990832,7.266666666666667,7.533333333333333
G54,106,110,top_left,200.16501967505215,7.0,7.266666666666667
W05,131,135,bottom_left,200.05070481445938,8.666666666666666,8.933333333333334
A135,84,88,top_left,199.99251796327874,5.533333333333333,5.8
A135,74,78,top_left,199.95321858946534,4.866666666666666,5.133333333333334
G52,146,150,top_right,199.92661026978803,9.666666666666666,9.933333333333334
W03,65,69,top_left,199.85736986923695,4.266666666666667,4.533333333333333
A116,134,138,top_right,199.7058619201734,8.866666666666667,9.133333333333333
A98,86,90,top_left,199.64727654878004,5.666666666666667,5.933333333333334
A125,100,104,top_left,199.36288159645562,6.6,6.866666666666666
G64,79,83,bottom_left,199.35247998892558,5.2,5.466666666666667
A65,102,106,top_right,199.282782629178,6.733333333333333,7.0
A121,106,110,top_left,199.26841538275423,7.0,7.266666666666667
A24,96,100,bottom_left,199.0320386559133,6.333333333333333,6.6
B1,87,91,top_right,198.95489617006203,5.733333333333333,6.0
A17,108,112,bottom_left,198.8892131849118,7.133333333333334,7.4
A64,107,111,top_left,198.83858156859282,7.066666666666666,7.333333333333333
G22,129,133,bottom_left,198.79662804594267,8.533333333333333,8.8
A131,75,79,top_left,198.7286655611348,4.933333333333334,5.2
G60,131,135,bottom_right,198.59283599430285,8.666666666666666,8.933333333333334
A125,50,54,top_left,198.5846363905819,3.2666666666666666,3.533333333333333
G39,102,106,bottom_left,198.43726093133603,6.733333333333333,7.0
A52,68,72,top_left,198.3672200017382,4.466666666666667,4.733333333333333
A92,88,92,top_right,198.31741067120547,5.8,6.066666666666666
W08,87,91,top_right,198.14753731148585,5.733333333333333,6.0
W32,91,95,top_right,197.73224525717626,6.0,6.266666666666667
A24,71,75,top_right,197.66763918304628,4.666666666666667,4.933333333333334
A70,45,49,top_right,197.46719452409144,2.933333333333333,3.2
G23,121,125,top_right,197.31213666608107,8.0,8.266666666666667
A38,88,92,top_left,197.15142250659375,5.8,6.066666666666666
G25,147,151,top_left,197.15112881370237,9.733333333333333,10.0
G28,62,66,top_left,196.67274193544463,4.066666666666666,4.333333333333333
A61,93,97,top_right,196.63444876301327,6.133333333333334,6.4
A104,105,109,top_left,196.3612328782734,6.933333333333334,7.2
G22,149,153,top_left,196.34302387670442,9.866666666666667,10.133333333333333
A131,95,99,top_right,196.10974378087437,6.266666666666667,6.533333333333333
G09,156,160,top_right,195.6361925353314,10.333333333333334,10.6
A59,125,129,bottom_right,195.4015593627506,8.266666666666667,8.533333333333333
A31,108,112,top_right,195.25945874340238,7.133333333333334,7.4
G38,144,148,top_right,195.11352780987383,9.533333333333333,9.8
G50,119,123,top_right,195.04243514958864,7.866666666666666,8.133333333333333
A130,118,122,top_left,194.8476259627088,7.8,8.066666666666666
G31,99,103,top_left,194.68783532842582,6.533333333333333,6.8
B3,95,99,top_right,194.23172785477692,6.266666666666667,6.533333333333333
A123,59,63,top_left,194.1304341666247,3.8666666666666667,4.133333333333334
G26,96,100,top_right,194.03346372745557,6.333333333333333,6.6
A80,120,124,top_right,193.8883364112813,7.933333333333334,8.2
A92,38,42,top_left,193.84845182944196,2.466666666666667,2.7333333333333334
A133,69,73,top_left,193.7635577642011,4.533333333333333,4.8
G47,94,98,bottom_left,193.6286024716816,6.2,6.466666666666667
G55,123,127,top_right,193.55692526396345,8.133333333333333,8.4
A75,111,115,top_left,193.43204217327266,7.333333333333333,7.6
G57,90,94,top_right,193.4022164998794,5.933333333333334,6.2
A76,126,130,top_right,193.3679697760927,8.333333333333334,8.6
G23,106,110,bottom_left,193.27978770463648,7.0,7.266666666666667
G27,144,148,top_right,193.23711280453335,9.533333333333333,9.8
G43,132,136,top_right,193.14007455189972,8.733333333333333,9.0
G08,100,104,top_right,193.13627436617847,6.6,6.866666666666666
G01,148,152,top_right,193.0970979660033,9.8,10.066666666666666
W13,48,52,top_right,193.06791992276754,3.1333333333333333,3.4
A136,74,78,top_right,192.99466000504094,4.866666666666666,5.133333333333334
A81,189,193,top_right,192.68117180470475,12.533333333333333,12.8
A65,82,86,top_right,192.53962191840833,5.4,5.666666666666667
A70,75,79,top_right,192.53485650942517,4.933333333333334,5.2
G77,89,93,top_right,192.52439412400417,5.866666666666666,6.133333333333334
A33,61,65,top_right,192.4795949674224,4.0,4.266666666666667
B4,68,72,bottom_left,192.24892757326842,4.466666666666667,4.733333333333333
W08,97,101,top_right,191.95472420601735,6.4,6.666666666666667
A22,120,124,top_right,191.7444072585095,7.933333333333334,8.2
W18,129,133,bottom_left,191.74163713735737,8.533333333333333,8.8
G59,117,121,top_right,191.73711646653175,7.733333333333333,8.0
W16,87,91,top_left,191.71064031959156,5.733333333333333,6.0
G53,111,115,top_right,191.51128836633353,7.333333333333333,7.6
A126,154,158,top_left,191.4795695140719,10.2,10.466666666666667
A48,78,82,top_right,191.43423998381704,5.133333333333334,5.4
G53,81,85,top_right,191.40889366080853,5.333333333333333,5.6
A43,81,85,top_left,191.16784888545615,5.333333333333333,5.6
G61,94,98,bottom_left,190.7929960542069,6.2,6.466666666666667
A124,51,55,top_right,190.72308444032882,3.3333333333333335,3.6
G53,121,125,top_right,190.59388405689324,8.0,8.266666666666667
W22,57,61,top_right,190.5793847465742,3.7333333333333334,4.0
A85,116,120,top_right,190.45124967771702,7.666666666666667,7.933333333333334
A98,81,85,top_left,190.34710892748558,5.333333333333333,5.6
A147,98,102,top_right,190.16485469059435,6.466666666666667,6.733333333333333
A28,50,54,top_right,190.15571921553186,3.2666666666666666,3.533333333333333
G37,103,107,top_left,189.8567249178648,6.8,7.066666666666666
A56,148,152,top_right,189.85396495399692,9.8,10.066666666666666
A22,85,89,top_right,189.74983391584226,5.6,5.866666666666666
A133,59,63,top_right,189.6714198017892,3.8666666666666667,4.133333333333334
G47,119,123,bottom_left,189.6605520208351,7.866666666666666,8.133333333333333
G53,116,120,top_right,189.606648692981,7.666666666666667,7.933333333333334
A130,143,147,top_left,189.38047373088554,9.466666666666667,9.733333333333333
A85,126,130,top_right,189.22094062522686,8.333333333333334,8.6
G36,117,121,top_right,189.1963080967808,7.733333333333333,8.0
A60,98,102,top_right,188.96020241798092,6.466666666666667,6.733333333333333
B2,64,68,bottom_right,188.9405132710139,4.2,4.466666666666667
G29,106,110,top_right,188.10985614491597,7.0,7.266666666666667
A132,99,103,top_right,188.03145473478844,6.533333333333333,6.8
A116,124,128,top_right,188.01874607238406,8.2,8.466666666666667
G49,93,97,top_right,187.98945736015116,6.133333333333334,6.4
A32,98,102,top_left,187.96309545128028,6.466666666666667,6.733333333333333
G22,104,108,top_right,187.92256696678086,6.866666666666666,7.133333333333334
G41,83,87,bottom_left,187.8813439465114,5.466666666666667,5.733333333333333
B3,55,59,bottom_left,187.64149137365897,3.6,3.8666666666666667
G65,112,116,top_right,187.32651402309114,7.4,7.666666666666667
A102,107,111,top_left,187.28106725245138,7.066666666666666,7.333333333333333
A133,64,68,top_right,187.24690806598943,4.2,4.466666666666667
B5,89,93,top_left,186.9432596412723,5.866666666666666,6.133333333333334
A13,104,108,bottom_left,186.85894556440346,6.866666666666666,7.133333333333334
A19,94,98,bottom_right,186.84284582076057,6.2,6.466666666666667
A140,79,83,bottom_left,186.76790221225247,5.2,5.466666666666667
W01,106,110,top_right,186.76551214464175,7.0,7.266666666666667
G66,95,99,top_left,186.6988544820679,6.266666666666667,6.533333333333333
A136,54,58,top_right,186.68951099384944,3.533333333333333,3.8
A143,96,100,top_left,186.5920000126991,6.333333333333333,6.6
A157,131,135,top_right,186.34484440212736,8.666666666666666,8.933333333333334
G38,99,103,bottom_right,186.21742306644694,6.533333333333333,6.8
A89,130,134,top_left,186.21137740057478,8.6,8.866666666666667
A126,104,108,top_left,186.19823611178197,6.866666666666666,7.133333333333334
A41,119,123,top_right,186.1223299061464,7.866666666666666,8.133333333333333
G51,143,147,top_right,185.8827212589451,9.466666666666667,9.733333333333333
A87,119,123,top_right,185.66803970568964,7.866666666666666,8.133333333333333
A133,94,98,top_left,185.06119416383544,6.2,6.466666666666667
A52,73,77,bottom_right,184.99203759274783,4.8,5.066666666666666
A29,90,94,top_left,184.94926816682982,5.933333333333334,6.2
W17,72,76,top_right,184.93904683084276,4.733333333333333,5.0
G20,118,122,top_right,184.87999470633758,7.8,8.066666666666666
G07,132,136,top_right,184.72096754783465,8.733333333333333,9.0
A126,139,143,bottom_left,184.6375773317059,9.2,9.466666666666667
A2,155,159,top_left,184.59174369296923,10.266666666666667,10.533333333333333
W06,101,105,bottom_left,184.52379099897007,6.666666666666667,6.933333333333334
G56,137,141,top_left,183.80073842256408,9.066666666666666,9.333333333333334
G51,158,162,top_right,183.4699519972596,10.466666666666667,10.733333333333333
G71,264,268,top_right,183.38100382194193,17.533333333333335,17.8
W30,119,123,bottom_right,182.96060880492527,7.866666666666666,8.133333333333333
G81,61,65,top_right,182.91350937308187,4.0,4.266666666666667
G51,138,142,bottom_right,182.80776131399375,9.133333333333333,9.4
A71,114,118,top_right,182.77692705833934,7.533333333333333,7.8
A142,73,77,bottom_left,182.6359659986211,4.8,5.066666666666666
W16,62,66,top_right,182.6256822384855,4.066666666666666,4.333333333333333
W26,128,132,top_left,182.52513381595566,8.466666666666667,8.733333333333333
A74,70,74,top_right,182.4643732278371,4.6,4.866666666666666
A25,104,108,top_right,182.26574538816794,6.866666666666666,7.133333333333334
A22,90,94,bottom_left,182.25466439374011,5.933333333333334,6.2
G09,151,155,top_right,182.24211507149624,10.0,10.266666666666667
G21,118,122,top_right,181.99091622793304,7.8,8.066666666666666
G38,104,108,top_right,181.84576670313453,6.866666666666666,7.133333333333334
A38,83,87,top_right,181.6703238648497,5.466666666666667,5.733333333333333
A26,97,101,top_left,181.6608825437717,6.4,6.666666666666667
A143,66,70,bottom_left,181.5727583630924,4.333333333333333,4.6
A95,96,100,top_right,181.54569161601142,6.333333333333333,6.6
B2,99,103,bottom_right,181.2600509984512,6.533333333333333,6.8
A20,90,94,top_left,181.22514558535173,5.933333333333334,6.2
A39,99,103,top_right,181.21393603734631,6.533333333333333,6.8
G40,115,119,bottom_left,181.05524025007023,7.6,7.866666666666666
G06,184,188,top_right,181.03742185103818,12.2,12.466666666666667
A99,89,93,top_right,181.032752382223,5.866666666666666,6.133333333333334
G38,94,98,bottom_right,180.9283917851366,6.2,6.466666666666667
G57,95,99,top_right,180.88853709225492,6.266666666666667,6.533333333333333
A118,51,55,bottom_left,180.84283706990036,3.3333333333333335,3.6
A51,102,106,bottom_left,180.7939988124008,6.733333333333333,7.0
G50,89,93,bottom_right,180.55480864762458,5.866666666666666,6.133333333333334
W08,132,136,top_right,180.52791372007266,8.733333333333333,9.0
A140,54,58,bottom_right,180.29901551766469,3.533333333333333,3.8
A27,61,65,top_right,180.08195309041943,4.0,4.266666666666667
A33,106,110,top_right,180.0723153110421,7.0,7.266666666666667
W15,66,70,top_left,179.97141174407136,4.333333333333333,4.6
A95,86,90,top_right,179.8241595217042,5.666666666666667,5.933333333333334
G45,121,125,top_left,179.69966576701748,8.0,8.266666666666667
G42,106,110,top_right,179.63785689707206,7.0,7.266666666666667
G33,130,134,top_left,179.58850204299122,8.6,8.866666666666667
G62,129,133,top_left,179.13088473590727,8.533333333333333,8.8
A32,108,112,top_left,179.13048693852372,7.133333333333334,7.4
W32,116,120,top_right,179.0976910386189,7.666666666666667,7.933333333333334
G69,121,125,top_right,179.0716305832557,8.0,8.266666666666667
A77,120,124,top_right,179.07096863470622,7.933333333333334,8.2
A29,75,79,top_right,178.9713321994557,4.933333333333334,5.2
A34,96,100,top_left,178.87147474086177,6.333333333333333,6.6
G60,101,105,top_left,178.81741142652638,6.666666666666667,6.933333333333334
A14,102,106,top_left,178.4874910170519,6.733333333333333,7.0
G41,118,122,bottom_left,178.36059091695265,7.8,8.066666666666666
B2,54,58,bottom_right,178.29114921380062,3.533333333333333,3.8
G77,74,78,top_right,178.08031158562062,4.866666666666666,5.133333333333334
G42,111,115,top_right,178.07627775858643,7.333333333333333,7.6
G32,143,147,top_right,178.04247599803443,9.466666666666667,9.733333333333333
W29,78,82,top_right,177.96884950818432,5.133333333333334,5.4
A123,94,98,top_right,177.67828266845356,6.2,6.466666666666667
A43,76,80,top_left,177.65289411553678,5.0,5.266666666666667
A70,80,84,top_right,177.45768668761372,5.266666666666667,5.533333333333333
A5,95,99,top_right,177.40751659514257,6.266666666666667,6.533333333333333
G36,87,91,top_left,177.40582043914543,5.733333333333333,6.0
A99,99,103,top_right,177.22379093809548,6.533333333333333,6.8
A47,75,79,top_right,177.16036972050546,4.933333333333334,5.2
G46,162,166,top_left,177.03393709808265,10.733333333333333,11.0
G37,108,112,top_right,176.96698491107344,7.133333333333334,7.4
A157,106,110,top_right,176.9260648604666,7.0,7.266666666666667
G33,135,139,top_left,176.89306696448352,8.933333333333334,9.2
A46,58,62,top_right,176.84572778777374,3.8,4.066666666666666
G57,130,134,top_right,176.83648237560865,8.6,8.866666666666667
A34,111,115,top_left,176.80614275952308,7.333333333333333,7.6
G03,136,140,top_right,176.55726145656314,9.0,9.266666666666667
G23,101,105,top_right,176.48659246071713,6.666666666666667,6.933333333333334
A89,125,129,top_left,176.27796446774565,8.266666666666667,8.533333333333333
A117,103,107,top_right,176.20993708670585,6.8,7.066666666666666
G66,105,109,top_right,176.19708509835993,6.933333333333334,7.2
A31,98,102,top_right,176.04400622405922,6.466666666666667,6.733333333333333
W15,96,100,top_right,175.9954601595952,6.333333333333333,6.6
W26,153,157,bottom_left,175.5030482393777,10.133333333333333,10.4
A25,99,103,top_right,174.90185853888738,6.533333333333333,6.8
A39,59,63,top_right,174.88234608347372,3.8666666666666667,4.133333333333334
G34,139,143,top_left,174.76915560892607,9.2,9.466666666666667
A22,115,119,top_right,174.76317852664582,7.6,7.866666666666666
A27,76,80,bottom_left,174.67026083315153,5.0,5.266666666666667
A51,97,101,bottom_right,174.52771522123956,6.4,6.666666666666667
A16,120,124,top_right,174.51419286257254,7.933333333333334,8.2
A69,70,74,top_right,174.45552811301965,4.6,4.866666666666666
A30,103,107,top_right,174.2467444488479,6.8,7.066666666666666
G45,126,130,top_left,174.24566349558722,8.333333333333334,8.6
G50,104,108,bottom_left,174.2408465191216,6.866666666666666,7.133333333333334
A116,104,108,top_right,174.22889013555724,6.866666666666666,7.133333333333334
G66,70,74,top_left,174.17949142007396,4.6,4.866666666666666
G45,96,100,top_right,174.01414632244104,6.333333333333333,6.6
A124,61,65,top_right,173.99841515265223,4.0,4.266666666666667
G55,78,82,top_left,173.79104990804464,5.133333333333334,5.4
A4,155,159,top_left,173.6960945068379,10.266666666666667,10.533333333333333
G71,269,273,top_right,173.46036389829638,17.866666666666667,18.133333333333333
G24,121,125,top_left,173.45889920407734,8.0,8.266666666666667
A71,84,88,top_right,173.44827476899934,5.533333333333333,5.8
A31,103,107,top_right,173.42822044684615,6.8,7.066666666666666
A147,88,92,top_left,173.08315212746712,5.8,6.066666666666666
G46,127,131,top_right,173.07801953281358,8.4,8.666666666666666
G58,84,88,top_right,173.07127376699387,5.533333333333333,5.8
A131,90,94,top_left,172.94009805045243,5.933333333333334,6.2
A5,85,89,top_right,172.83058673745617,5.6,5.866666666666666
G56,112,116,top_left,172.79937773733974,7.4,7.666666666666667
A98,101,105,top_left,172.67452326378947,6.666666666666667,6.933333333333334
A28,70,74,top_right,172.61735463960198,4.6,4.866666666666666
A13,99,103,top_left,172.39480903764024,6.533333333333333,6.8
A70,50,54,top_right,172.29958305494398,3.2666666666666666,3.533333333333333
W26,143,147,bottom_right,172.1944815405849,9.466666666666667,9.733333333333333
G59,87,91,top_left,172.1807876547129,5.733333333333333,6.0
A32,83,87,top_left,171.79392074409103,5.466666666666667,5.733333333333333
A40,97,101,top_left,171.54512649903134,6.4,6.666666666666667
G40,80,84,bottom_left,171.13153976451272,5.266666666666667,5.533333333333333
A59,145,149,bottom_right,171.10242898836458,9.6,9.866666666666667
A40,82,86,bottom_left,171.07520687930432,5.4,5.666666666666667
A96,71,75,top_left,170.94918112929966,4.666666666666667,4.933333333333334
A18,81,85,top_right,170.89415326208692,5.333333333333333,5.6
G61,149,153,top_right,170.858920764425,9.866666666666667,10.133333333333333
A145,108,112,top_left,170.46524826287884,7.133333333333334,7.4
G35,97,101,bottom_left,170.42900108602367,6.4,6.666666666666667
W23,76,80,top_left,170.36337126523713,5.0,5.266666666666667
W26,108,112,top_right,170.26013540834043,7.133333333333334,7.4
W15,86,90,bottom_right,170.1689535436726,5.666666666666667,5.933333333333334
A94,176,180,top_left,170.00414738096285,11.666666666666666,11.933333333333334
G36,92,96,bottom_left,169.97810079768803,6.066666666666666,6.333333333333333
A85,141,145,top_left,169.9733694486402,9.333333333333334,9.6
A46,43,47,top_left,169.9468156077661,2.8,3.066666666666667
A66,103,107,top_right,169.8673348314286,6.8,7.066666666666666
A101,132,136,top_left,169.63071212337206,8.733333333333333,9.0
G37,68,72,top_right,169.35715434229223,4.466666666666667,4.733333333333333
A79,145,149,top_right,169.35342632044149,9.6,9.866666666666667
G33,155,159,bottom_right,169.32541554499798,10.266666666666667,10.533333333333333
B2,49,53,top_left,169.31146799974516,3.2,3.466666666666667
G26,106,110,top_right,169.21264792833057,7.0,7.266666666666667
W03,110,114,bottom_left,169.05988388409398,7.266666666666667,7.533333333333333
A14,127,131,top_left,168.97149781095789,8.4,8.666666666666666
G49,128,132,top_right,168.77790787982428,8.466666666666667,8.733333333333333
A118,56,60,top_right,168.63861423158556,3.6666666666666665,3.933333333333333
W05,136,140,top_right,168.61161490333797,9.0,9.266666666666667
G42,71,75,bottom_right,168.5032685950799,4.666666666666667,4.933333333333334
G30,108,112,top_left,168.3204939338376,7.133333333333334,7.4
A75,101,105,top_right,167.93572232089585,6.666666666666667,6.933333333333334
A69,75,79,top_right,167.77201354438722,4.933333333333334,5.2
A37,108,112,top_left,167.74526604657143,7.133333333333334,7.4
A4,160,164,top_left,167.72687410323135,10.6,10.866666666666667
A94,141,145,top_left,167.69590510599141,9.333333333333334,9.6
G09,131,135,top_right,167.49368740497349,8.666666666666666,8.933333333333334
A128,96,100,top_right,167.2949717407624,6.333333333333333,6.6
G02,173,177,top_right,167.10849086286012,11.466666666666667,11.733333333333333
A148,97,101,top_right,166.87460248063726,6.4,6.666666666666667
G42,86,90,top_right,166.81567607507705,5.666666666666667,5.933333333333334
A126,129,133,top_left,166.74348406823012,8.533333333333333,8.8
A134,87,91,top_left,166.72205076073675,5.733333333333333,6.0
A142,103,107,bottom_right,166.5348624694523,6.8,7.066666666666666
A71,94,98,top_right,166.39940365810412,6.2,6.466666666666667
A28,45,49,top_right,166.2861890560196,2.933333333333333,3.2
A24,116,120,top_right,166.27385543399154,7.666666666666667,7.933333333333334
G58,99,103,top_right,166.04854092817436,6.533333333333333,6.8
G75,274,278,top_right,165.92785685195273,18.2,18.466666666666665
W29,108,112,top_left,165.8044821727559,7.133333333333334,7.4
A141,126,130,top_right,165.6789887737714,8.333333333333334,8.6
A75,116,120,top_left,165.6394364372442,7.666666666666667,7.933333333333334
W32,81,85,top_right,165.5839273470161,5.333333333333333,5.6
A143,101,105,top_right,165.48876720346308,6.666666666666667,6.933333333333334
G08,155,159,top_right,165.35331721902452,10.266666666666667,10.533333333333333
G82,162,166,top_right,165.3258299149609,10.733333333333333,11.0
A44,140,144,top_right,165.1535397970541,9.266666666666667,9.533333333333333
G06,179,183,top_right,165.03371224741701,11.866666666666667,12.133333333333333
A62,84,88,top_right,165.032832798132,5.533333333333333,5.8
